6.065201e-01	3.391873e-01	4.945522e-01	2.379776e-01	4.082863e-01	4.485531e-01	4.835362e-01	6.078339e-01	3.586542e-01	2.698011e-01	5.731376e-01	3.335888e-01	3.690840e-01	3.446065e-01	4.654803e-01	3.686948e-01	3.077244e-01	3.654227e-01	6.042750e-01	4.176810e-01	3.856226e-01	6.086695e-01	3.074042e-01	4.096340e-01	4.171098e-01	4.918246e-01	3.131349e-01	3.255433e-01	3.666867e-01	4.479230e-01	3.463286e-01	2.996219e-01	3.982429e-01	3.813197e-01	5.382661e-01	5.617641e-01	3.854183e-01	4.112580e-01	5.350040e-01	4.003270e-01	5.192613e-01	4.655612e-01	3.886839e-01	4.054667e-01	4.376633e-01	4.375950e-01	3.791221e-01	3.550407e-01	4.171910e-01	5.797200e-01	5.262093e-01	5.226498e-01	3.738017e-01	3.746345e-01	3.997149e-01	3.658455e-01	5.770216e-01	3.824006e-01	3.327050e-01	3.673545e-01	4.519707e-01	4.176656e-01	3.609740e-01	3.709784e-01	3.849247e-01	4.157460e-01	4.254753e-01	5.664492e-01	3.509330e-01	4.088805e-01	5.382288e-01	5.409629e-01	3.970900e-01	5.849372e-01	3.327724e-01	3.355156e-01	3.388166e-01	4.059899e-01	2.900854e-01	4.059553e-01	6.402277e-01	6.349103e-01	3.883589e-01	4.766253e-01	3.635584e-01	3.895878e-01	4.034378e-01	3.420165e-01	5.000957e-01	4.979909e-01	5.003543e-01	3.805426e-01	4.440811e-01	3.595231e-01	3.954168e-01	4.080348e-01	5.235807e-01	4.661109e-01	3.815540e-01	2.391816e-01	2.891273e-01	4.032545e-01	5.499832e-01	4.334065e-01	3.567573e-01	4.229170e-01	3.342904e-01	4.324244e-01	4.064416e-01	4.274970e-01	3.359846e-01	4.026797e-01	3.405658e-01	5.125349e-01	3.535873e-01	4.664932e-01	3.646937e-01	4.855419e-01	3.998483e-01	4.374732e-01	5.597188e-01	2.448023e-02	1.395896e-01	4.715656e-01	4.432780e-01	1.630284e-01	5.795200e-02	1.894784e-01	3.088570e-01	2.559537e-01	1.786551e-01	1.546417e-01	1.850525e-01	2.054727e-01	
3.391873e-01	4.773628e-01	3.882234e-01	2.179905e-01	3.428569e-01	3.690296e-01	3.683563e-01	4.768892e-01	2.967650e-01	2.213009e-01	4.129560e-01	2.635744e-01	2.906354e-01	2.573853e-01	3.445184e-01	3.087097e-01	2.738398e-01	2.829694e-01	4.542876e-01	3.145150e-01	3.150236e-01	4.541006e-01	2.659673e-01	2.941112e-01	3.573465e-01	3.569136e-01	2.935109e-01	3.100291e-01	2.997105e-01	3.416248e-01	3.006491e-01	2.678291e-01	3.264096e-01	2.889810e-01	4.074250e-01	4.367661e-01	3.295113e-01	3.243079e-01	3.774372e-01	3.104958e-01	3.878105e-01	3.581811e-01	3.105134e-01	2.915650e-01	3.206152e-01	3.350208e-01	3.069932e-01	2.839473e-01	3.466375e-01	4.088302e-01	3.966600e-01	4.023217e-01	3.139786e-01	2.905519e-01	3.086936e-01	2.867244e-01	4.390365e-01	3.124954e-01	2.707775e-01	3.411969e-01	3.227135e-01	3.126873e-01	2.806435e-01	3.181497e-01	3.100358e-01	3.225211e-01	3.217504e-01	4.290261e-01	2.708518e-01	3.269555e-01	3.905787e-01	3.916185e-01	2.823222e-01	4.326529e-01	2.785646e-01	2.958072e-01	2.766162e-01	3.148712e-01	2.692435e-01	3.020084e-01	4.964471e-01	4.744942e-01	3.082930e-01	3.957925e-01	2.950915e-01	3.073219e-01	3.497867e-01	3.071446e-01	3.930366e-01	3.916788e-01	3.834263e-01	3.359254e-01	3.225584e-01	2.864451e-01	3.291016e-01	3.432249e-01	3.856935e-01	3.427149e-01	3.237321e-01	1.961492e-01	2.320664e-01	3.183389e-01	4.048483e-01	3.065047e-01	3.096015e-01	3.217276e-01	2.730085e-01	3.062884e-01	3.266203e-01	3.340977e-01	2.535287e-01	3.207325e-01	2.881712e-01	3.793625e-01	2.816324e-01	3.833958e-01	3.197586e-01	4.175938e-01	3.372357e-01	3.311644e-01	4.235224e-01	3.531431e-02	1.147835e-01	3.505954e-01	3.600076e-01	1.526402e-01	6.462206e-02	1.629178e-01	2.284085e-01	2.265023e-01	1.281196e-01	1.197225e-01	1.579537e-01	1.670803e-01	
4.945522e-01	3.882234e-01	8.429080e-01	2.670899e-01	5.265809e-01	6.005951e-01	6.549994e-01	7.879945e-01	4.702314e-01	3.226449e-01	7.442737e-01	4.580498e-01	4.787730e-01	4.654807e-01	6.344895e-01	4.683535e-01	3.446471e-01	4.833098e-01	7.674974e-01	5.246262e-01	5.289207e-01	7.733384e-01	3.472556e-01	5.250671e-01	5.032441e-01	6.543316e-01	3.313476e-01	3.377310e-01	4.711400e-01	5.621871e-01	4.181029e-01	3.464499e-01	4.934601e-01	5.228961e-01	6.989497e-01	7.094017e-01	4.479412e-01	5.347900e-01	7.068450e-01	5.348741e-01	7.090284e-01	6.152083e-01	5.206039e-01	5.681649e-01	5.604295e-01	5.816166e-01	5.197586e-01	4.461714e-01	5.222615e-01	7.472812e-01	6.733488e-01	6.726016e-01	4.964803e-01	5.113888e-01	5.569511e-01	4.883569e-01	7.494987e-01	4.471093e-01	4.437428e-01	4.441301e-01	6.015889e-01	5.309493e-01	5.008149e-01	4.714909e-01	5.047783e-01	5.648603e-01	5.856767e-01	6.993233e-01	4.813495e-01	5.278681e-01	7.008442e-01	7.130518e-01	4.654910e-01	7.574424e-01	4.417584e-01	3.375978e-01	4.564475e-01	5.194634e-01	2.962097e-01	5.266397e-01	8.403899e-01	8.320972e-01	5.163159e-01	6.297640e-01	4.584451e-01	4.882858e-01	4.842203e-01	3.559577e-01	6.444353e-01	7.000740e-01	6.649462e-01	4.589940e-01	5.927046e-01	4.790560e-01	5.196447e-01	5.612927e-01	6.716554e-01	6.056310e-01	4.442076e-01	2.907011e-01	3.800856e-01	5.507390e-01	7.128971e-01	5.872878e-01	4.792012e-01	5.154350e-01	4.529374e-01	5.466451e-01	5.275571e-01	5.641236e-01	4.197556e-01	5.403076e-01	3.934811e-01	6.640296e-01	4.663136e-01	5.996006e-01	4.976793e-01	6.313038e-01	4.685329e-01	5.795593e-01	7.160055e-01	1.795409e-02	1.543385e-01	6.437337e-01	5.651136e-01	1.896223e-01	4.483081e-02	1.905548e-01	3.804408e-01	2.755751e-01	1.913908e-01	1.562201e-01	1.722037e-01	2.200769e-01	
2.379776e-01	2.179905e-01	2.670899e-01	3.385891e-01	2.507225e-01	2.738840e-01	2.689712e-01	3.364064e-01	2.284856e-01	1.829763e-01	3.013819e-01	2.089553e-01	2.334214e-01	2.113683e-01	2.578641e-01	2.489017e-01	1.917126e-01	2.340216e-01	3.161191e-01	2.344697e-01	2.492963e-01	3.210033e-01	1.884828e-01	2.359662e-01	2.643617e-01	2.572363e-01	2.009115e-01	2.135501e-01	2.482553e-01	2.536799e-01	2.237547e-01	1.888266e-01	2.535128e-01	2.130578e-01	3.071734e-01	2.896399e-01	2.313611e-01	2.356348e-01	2.824094e-01	2.330126e-01	2.738231e-01	2.587080e-01	2.296976e-01	2.378270e-01	2.483637e-01	2.629950e-01	2.333134e-01	2.260275e-01	2.636347e-01	2.948406e-01	2.937079e-01	2.945638e-01	2.546093e-01	2.431809e-01	2.636381e-01	2.230085e-01	3.041032e-01	2.368636e-01	2.068968e-01	2.493946e-01	2.260690e-01	2.642213e-01	2.137503e-01	2.586101e-01	2.475515e-01	2.291219e-01	2.323573e-01	2.964442e-01	2.172939e-01	2.609262e-01	2.856962e-01	2.733279e-01	2.104333e-01	3.125472e-01	2.282472e-01	2.098694e-01	2.191677e-01	2.467186e-01	1.794905e-01	2.434623e-01	3.239033e-01	3.319542e-01	2.547714e-01	2.873406e-01	2.351530e-01	2.522681e-01	2.562889e-01	2.256015e-01	2.982585e-01	2.959502e-01	2.856757e-01	2.415079e-01	2.410712e-01	2.444818e-01	2.468806e-01	2.677541e-01	2.740734e-01	2.611653e-01	2.373518e-01	1.513043e-01	1.840528e-01	2.678105e-01	2.730068e-01	2.399708e-01	2.429588e-01	2.413178e-01	2.329368e-01	2.315038e-01	2.486800e-01	2.516107e-01	2.137905e-01	2.386853e-01	2.013680e-01	2.787924e-01	2.264643e-01	3.158025e-01	2.481267e-01	3.142072e-01	2.593760e-01	2.908718e-01	2.930758e-01	3.637558e-02	8.432946e-02	2.467872e-01	2.794297e-01	1.011241e-01	5.011772e-02	1.104830e-01	1.659006e-01	1.653460e-01	9.674420e-02	9.228111e-02	1.292585e-01	1.187670e-01	
4.082863e-01	3.428569e-01	5.265809e-01	2.507225e-01	7.106179e-01	5.848675e-01	6.279785e-01	6.596520e-01	3.752259e-01	2.833882e-01	6.244115e-01	3.852017e-01	3.968793e-01	4.111741e-01	4.822990e-01	4.088587e-01	2.864969e-01	4.457917e-01	6.395482e-01	4.056482e-01	4.714605e-01	6.377099e-01	2.986816e-01	4.281168e-01	4.317861e-01	5.309577e-01	3.099287e-01	3.109638e-01	4.507686e-01	4.768933e-01	3.600385e-01	2.875128e-01	4.359462e-01	4.284426e-01	5.716382e-01	5.987299e-01	3.604397e-01	4.492056e-01	5.218773e-01	4.033262e-01	5.637919e-01	5.027586e-01	4.877254e-01	4.981910e-01	5.314203e-01	5.530121e-01	5.134748e-01	3.989332e-01	4.586134e-01	5.809174e-01	5.378987e-01	5.679718e-01	4.622418e-01	4.327240e-01	4.831214e-01	3.858887e-01	6.050862e-01	3.753120e-01	3.977756e-01	3.817615e-01	4.833115e-01	4.811156e-01	4.331915e-01	4.013596e-01	4.678104e-01	4.553914e-01	4.667337e-01	5.839529e-01	4.274027e-01	4.563235e-01	5.125414e-01	5.825463e-01	3.874365e-01	6.116311e-01	4.204571e-01	3.120253e-01	4.240902e-01	4.469247e-01	2.753884e-01	4.568569e-01	6.854845e-01	6.848248e-01	4.425287e-01	6.347649e-01	4.026441e-01	4.250755e-01	4.069249e-01	3.298282e-01	5.852681e-01	6.606806e-01	6.289709e-01	3.809471e-01	4.684668e-01	4.550357e-01	5.294690e-01	4.955310e-01	5.212335e-01	4.795157e-01	3.669281e-01	2.509157e-01	3.347629e-01	4.912908e-01	5.496732e-01	4.495476e-01	3.884972e-01	4.218148e-01	3.930155e-01	4.219231e-01	4.518409e-01	5.399007e-01	3.982564e-01	5.229401e-01	3.213190e-01	4.912547e-01	3.902925e-01	5.037186e-01	4.570105e-01	5.322134e-01	4.094039e-01	5.012665e-01	6.102385e-01	7.340473e-02	1.680674e-01	5.341507e-01	5.524418e-01	1.969669e-01	9.432378e-02	1.807544e-01	3.308620e-01	2.263633e-01	1.785729e-01	1.504309e-01	1.917532e-01	2.011898e-01	
4.485531e-01	3.690296e-01	6.005951e-01	2.738840e-01	5.848675e-01	8.416054e-01	7.134368e-01	7.734236e-01	4.221609e-01	3.186506e-01	7.233214e-01	4.099481e-01	4.503820e-01	4.565197e-01	5.447016e-01	4.328826e-01	3.244943e-01	4.657225e-01	7.306691e-01	4.674831e-01	5.340886e-01	7.439458e-01	3.287967e-01	4.763394e-01	4.928623e-01	6.177493e-01	3.349497e-01	3.377759e-01	4.752945e-01	5.248554e-01	3.849552e-01	3.309577e-01	4.728514e-01	4.850249e-01	6.568124e-01	7.027962e-01	3.860728e-01	5.265131e-01	6.090844e-01	4.576400e-01	6.528457e-01	5.983230e-01	5.185688e-01	5.563352e-01	5.901732e-01	6.256930e-01	5.613048e-01	4.260268e-01	5.051123e-01	6.731261e-01	6.082740e-01	6.595200e-01	4.851362e-01	4.776018e-01	5.277711e-01	4.389151e-01	7.305585e-01	4.216878e-01	4.379632e-01	4.175942e-01	5.795115e-01	5.189375e-01	4.684703e-01	4.215201e-01	4.927229e-01	5.208258e-01	5.205931e-01	6.719724e-01	4.828119e-01	5.104299e-01	6.136277e-01	6.715485e-01	4.240255e-01	7.070945e-01	4.480715e-01	3.319819e-01	4.625174e-01	4.951072e-01	2.934135e-01	5.057506e-01	8.131925e-01	7.985705e-01	4.887361e-01	6.866879e-01	4.257396e-01	4.564158e-01	4.473738e-01	3.613218e-01	6.632518e-01	7.581847e-01	7.020195e-01	4.235047e-01	5.535014e-01	4.676795e-01	5.932796e-01	5.752946e-01	5.978740e-01	5.498062e-01	4.016470e-01	2.833190e-01	3.716295e-01	5.264467e-01	6.453250e-01	5.310334e-01	4.328399e-01	4.678282e-01	4.326932e-01	4.776514e-01	4.884430e-01	6.051034e-01	4.417978e-01	6.240479e-01	3.538847e-01	5.809159e-01	4.250860e-01	5.516471e-01	5.002656e-01	5.892508e-01	4.565167e-01	5.558905e-01	7.148809e-01	7.979254e-02	1.386545e-01	6.153993e-01	5.990975e-01	1.776796e-01	7.419648e-02	1.777441e-01	3.845367e-01	2.409135e-01	1.641187e-01	1.565260e-01	1.679995e-01	1.943636e-01	
4.835362e-01	3.683563e-01	6.549994e-01	2.689712e-01	6.279785e-01	7.134368e-01	9.796968e-01	8.128441e-01	4.687027e-01	3.336873e-01	7.895900e-01	4.657211e-01	4.952710e-01	5.205099e-01	6.096294e-01	4.544290e-01	3.284461e-01	5.395454e-01	7.814368e-01	5.010228e-01	5.979814e-01	8.070026e-01	3.251670e-01	5.201368e-01	5.151415e-01	6.888948e-01	3.374235e-01	3.291931e-01	5.342199e-01	5.494479e-01	3.970553e-01	3.416264e-01	5.152959e-01	5.473988e-01	6.966239e-01	7.469293e-01	4.079627e-01	5.542869e-01	6.750845e-01	4.898312e-01	6.965656e-01	6.236209e-01	5.792919e-01	6.277918e-01	6.505089e-01	6.692482e-01	6.124838e-01	4.710778e-01	5.349484e-01	7.329080e-01	6.494344e-01	7.126846e-01	5.427625e-01	5.438737e-01	5.880797e-01	4.724875e-01	7.724710e-01	4.564520e-01	4.973014e-01	4.351546e-01	6.199177e-01	5.923055e-01	5.371729e-01	4.583159e-01	5.594448e-01	5.599946e-01	5.654887e-01	7.233063e-01	5.232520e-01	5.655443e-01	6.580207e-01	7.368079e-01	4.630597e-01	7.647033e-01	5.040190e-01	3.261574e-01	5.067728e-01	5.459778e-01	2.966377e-01	5.636578e-01	8.483222e-01	8.633153e-01	5.394002e-01	7.527093e-01	4.763984e-01	5.130925e-01	4.642028e-01	3.641371e-01	7.011337e-01	8.116189e-01	7.758192e-01	4.380806e-01	5.901450e-01	5.592886e-01	6.351010e-01	6.265792e-01	6.503238e-01	6.045906e-01	4.077197e-01	3.092957e-01	4.156159e-01	5.915724e-01	6.908872e-01	5.802326e-01	4.628816e-01	5.144362e-01	4.592920e-01	5.124458e-01	5.454803e-01	6.397752e-01	4.965570e-01	6.404166e-01	3.697830e-01	6.296593e-01	4.757519e-01	6.003183e-01	5.489073e-01	6.451365e-01	4.539727e-01	6.107976e-01	7.638350e-01	6.269346e-02	1.556692e-01	6.874501e-01	6.518359e-01	2.026790e-01	8.027332e-02	1.993302e-01	3.989911e-01	2.337957e-01	1.913425e-01	1.694601e-01	1.861389e-01	2.323635e-01	
6.078339e-01	4.768892e-01	7.879945e-01	3.364064e-01	6.596520e-01	7.734236e-01	8.128441e-01	1.150189e+00	5.146501e-01	3.774662e-01	9.291459e-01	4.907183e-01	5.360421e-01	5.100439e-01	6.963242e-01	5.361781e-01	4.342676e-01	5.362302e-01	9.512483e-01	6.043940e-01	5.850076e-01	9.719098e-01	4.314909e-01	6.063172e-01	5.955074e-01	7.527244e-01	4.183353e-01	4.487371e-01	5.383578e-01	6.508402e-01	4.742882e-01	4.324447e-01	5.722396e-01	5.687175e-01	8.384340e-01	8.975184e-01	5.270650e-01	6.225202e-01	8.037361e-01	5.858697e-01	8.213571e-01	7.350638e-01	5.917464e-01	6.316413e-01	7.096161e-01	7.106639e-01	6.441305e-01	5.219064e-01	6.065971e-01	8.577650e-01	8.205292e-01	8.432664e-01	5.608191e-01	5.502445e-01	5.985353e-01	5.338433e-01	9.576402e-01	5.356120e-01	5.121868e-01	5.305920e-01	7.243584e-01	5.920210e-01	5.415262e-01	5.190141e-01	5.431724e-01	6.335748e-01	6.602035e-01	8.723565e-01	5.271243e-01	6.139803e-01	8.086277e-01	8.516077e-01	5.607222e-01	9.052433e-01	4.840809e-01	4.432986e-01	4.908921e-01	5.799378e-01	3.797682e-01	6.117308e-01	1.048146e+00	1.014549e+00	5.731278e-01	7.983978e-01	5.092911e-01	5.490974e-01	5.698663e-01	4.653974e-01	7.691752e-01	8.432771e-01	8.132383e-01	5.502830e-01	6.915972e-01	5.291264e-01	6.608624e-01	6.147145e-01	7.989546e-01	6.942122e-01	5.312185e-01	3.496054e-01	4.333039e-01	6.075796e-01	8.516817e-01	6.745271e-01	5.061409e-01	5.905217e-01	4.944076e-01	5.998480e-01	5.887858e-01	6.988225e-01	4.794328e-01	7.140984e-01	4.760680e-01	7.703030e-01	5.097088e-01	6.641592e-01	5.653731e-01	7.311942e-01	5.565446e-01	6.475601e-01	9.217048e-01	6.897759e-02	1.945727e-01	7.483379e-01	7.001854e-01	2.497394e-01	8.991327e-02	2.467288e-01	4.702986e-01	3.406218e-01	2.250801e-01	2.067259e-01	2.205371e-01	2.771551e-01	
3.586542e-01	2.967650e-01	4.702314e-01	2.284856e-01	3.752259e-01	4.221609e-01	4.687027e-01	5.146501e-01	6.404121e-01	2.954659e-01	4.718214e-01	4.588007e-01	4.288511e-01	4.786923e-01	4.995779e-01	4.320123e-01	2.824855e-01	5.092785e-01	5.113390e-01	4.133570e-01	5.108219e-01	5.180520e-01	2.582213e-01	4.379807e-01	4.283019e-01	4.934540e-01	2.633268e-01	2.459773e-01	4.549606e-01	4.466010e-01	3.998019e-01	2.486406e-01	5.022786e-01	4.623555e-01	4.955377e-01	4.532643e-01	3.373705e-01	4.529093e-01	5.319674e-01	4.730220e-01	5.054253e-01	4.268529e-01	4.307688e-01	5.358343e-01	4.118147e-01	4.335107e-01	3.714960e-01	4.319819e-01	4.724384e-01	5.489717e-01	4.756572e-01	4.377852e-01	5.011994e-01	4.850364e-01	5.239739e-01	4.563449e-01	4.784819e-01	3.838546e-01	4.242694e-01	4.068161e-01	3.979330e-01	5.463746e-01	4.774391e-01	4.840784e-01	5.262636e-01	4.567328e-01	4.726721e-01	4.600123e-01	4.699814e-01	5.133643e-01	5.102845e-01	4.813164e-01	3.105541e-01	5.278028e-01	4.467238e-01	2.526679e-01	4.550066e-01	4.954994e-01	2.280457e-01	5.030869e-01	5.048440e-01	5.372825e-01	5.103379e-01	4.700319e-01	4.428196e-01	4.835307e-01	4.172490e-01	2.545831e-01	4.674356e-01	5.091771e-01	4.835479e-01	3.748625e-01	4.356615e-01	4.938327e-01	3.813617e-01	5.567674e-01	4.563076e-01	4.474665e-01	3.721919e-01	2.456011e-01	3.375160e-01	5.292040e-01	5.013769e-01	4.323385e-01	4.747134e-01	4.984616e-01	4.454969e-01	4.670876e-01	4.771193e-01	3.983089e-01	4.127262e-01	3.478015e-01	3.088709e-01	4.822233e-01	4.653677e-01	5.684404e-01	4.613680e-01	5.421522e-01	4.341103e-01	5.605464e-01	4.606705e-01	-8.446033e-03	1.605734e-01	4.819144e-01	4.395277e-01	1.679604e-01	2.191499e-02	1.898794e-01	2.741025e-01	2.277603e-01	1.688008e-01	1.158301e-01	1.799594e-01	2.046274e-01	
2.698011e-01	2.213009e-01	3.226449e-01	1.829763e-01	2.833882e-01	3.186506e-01	3.336873e-01	3.774662e-01	2.954659e-01	3.985320e-01	3.535246e-01	2.743049e-01	2.859105e-01	2.982572e-01	3.357245e-01	2.789814e-01	2.120108e-01	3.165448e-01	3.713502e-01	2.917021e-01	3.396405e-01	3.802641e-01	1.939268e-01	2.900080e-01	3.044293e-01	3.402986e-01	2.109646e-01	2.091721e-01	3.027067e-01	3.121990e-01	2.703844e-01	1.939972e-01	3.282438e-01	2.928904e-01	3.562210e-01	3.447440e-01	2.520410e-01	3.252845e-01	3.506870e-01	3.034345e-01	3.465799e-01	3.123937e-01	2.878590e-01	3.450380e-01	2.853618e-01	3.021961e-01	2.691217e-01	2.817355e-01	3.316088e-01	3.889850e-01	3.258578e-01	3.226664e-01	3.215827e-01	3.118352e-01	3.593441e-01	2.969943e-01	3.663399e-01	2.683233e-01	2.663475e-01	2.779989e-01	2.826525e-01	3.476286e-01	2.958853e-01	3.122212e-01	3.314237e-01	3.109331e-01	3.002005e-01	3.551913e-01	3.029257e-01	3.335119e-01	3.558409e-01	3.397078e-01	2.631191e-01	3.732316e-01	2.917677e-01	2.150395e-01	3.072768e-01	3.282442e-01	1.805944e-01	3.134883e-01	3.884465e-01	3.993147e-01	3.270144e-01	3.472057e-01	2.970741e-01	3.064397e-01	2.915124e-01	2.229322e-01	3.503047e-01	3.758274e-01	3.530421e-01	2.724697e-01	3.081847e-01	2.983786e-01	2.955333e-01	3.710570e-01	3.215748e-01	3.058800e-01	2.651404e-01	1.764524e-01	2.124335e-01	3.522178e-01	3.478100e-01	2.980849e-01	3.040465e-01	3.297555e-01	2.711812e-01	2.943213e-01	3.102352e-01	2.857934e-01	2.762988e-01	2.778078e-01	2.292215e-01	3.405593e-01	2.963172e-01	3.708226e-01	3.058830e-01	3.778636e-01	3.061360e-01	3.568047e-01	3.515282e-01	7.888515e-03	9.292819e-02	3.309533e-01	3.201677e-01	1.145263e-01	2.588963e-02	1.226523e-01	2.147151e-01	1.508932e-01	1.140008e-01	9.964278e-02	1.253693e-01	1.463446e-01	
