5.458414e-01	3.171811e-01	4.390805e-01	2.470920e-01	3.910919e-01	3.878018e-01	4.412435e-01	5.434476e-01	3.382943e-01	2.622791e-01	6.442174e-01	2.776121e-01	3.739764e-01	2.734291e-01	4.410813e-01	3.502420e-01	3.309153e-01	3.366019e-01	4.989717e-01	3.393502e-01	3.614606e-01	5.455844e-01	2.729135e-01	4.024488e-01	3.777072e-01	4.335179e-01	2.794323e-01	2.595174e-01	3.508734e-01	3.475445e-01	4.273678e-01	3.239183e-01	3.067022e-01	3.641083e-01	2.946170e-01	5.169599e-01	5.730034e-01	2.964899e-01	3.877905e-01	4.566345e-01	3.534778e-01	4.234748e-01	4.680430e-01	3.902268e-01	4.032921e-01	3.749856e-01	3.806695e-01	3.636496e-01	3.747381e-01	3.358546e-01	4.630971e-01	4.674097e-01	5.442919e-01	3.124057e-01	3.194672e-01	3.617639e-01	3.205989e-01	5.114359e-01	3.394261e-01	2.893277e-01	3.088309e-01	4.144223e-01	3.087091e-01	2.521213e-01	3.445182e-01	2.723211e-01	3.437881e-01	4.004907e-01	6.132431e-01	3.129616e-01	3.670914e-01	4.482736e-01	4.981975e-01	3.450271e-01	5.578904e-01	3.173502e-01	2.758288e-01	2.946539e-01	3.265473e-01	3.198515e-01	3.022126e-01	6.282053e-01	6.120453e-01	3.886579e-01	4.071491e-01	3.539232e-01	3.181961e-01	3.391846e-01	3.005662e-01	4.283135e-01	4.054559e-01	4.179602e-01	3.710629e-01	3.826628e-01	2.682187e-01	4.271329e-01	3.169406e-01	4.164762e-01	3.364975e-01	3.584291e-01	2.067176e-01	2.591917e-01	3.078418e-01	5.047706e-01	4.360231e-01	3.606584e-01	2.991118e-01	2.721765e-01	3.751715e-01	3.721107e-01	3.785949e-01	3.018557e-01	3.514167e-01	3.135868e-01	3.958042e-01	3.032178e-01	3.617410e-01	3.157629e-01	4.254119e-01	3.223938e-01	3.792382e-01	5.045080e-01	6.076134e-02	1.333103e-01	3.935112e-01	4.540998e-01	1.870188e-01	8.124111e-02	1.972763e-01	3.174579e-01	2.055687e-01	1.731376e-01	2.014016e-01	1.385356e-01	1.786523e-01	
3.171811e-01	5.060397e-01	3.719689e-01	2.454465e-01	3.083895e-01	3.247740e-01	3.508504e-01	4.270753e-01	3.451586e-01	2.568000e-01	4.650122e-01	2.563325e-01	3.427665e-01	2.677670e-01	3.587438e-01	3.500189e-01	3.316887e-01	3.259496e-01	3.733490e-01	2.946166e-01	3.530418e-01	4.325341e-01	2.579644e-01	3.223903e-01	3.746954e-01	3.470827e-01	3.058627e-01	2.644511e-01	2.798910e-01	3.345853e-01	3.431245e-01	3.232958e-01	2.933485e-01	3.824492e-01	2.429270e-01	3.971109e-01	4.618470e-01	3.035102e-01	3.396250e-01	3.716572e-01	3.326022e-01	3.242482e-01	3.686595e-01	3.504445e-01	3.505673e-01	2.990470e-01	3.131207e-01	3.104879e-01	3.586002e-01	3.305676e-01	3.376372e-01	3.577867e-01	4.172894e-01	3.071634e-01	3.032171e-01	3.381539e-01	3.046946e-01	3.909975e-01	3.199462e-01	2.807782e-01	3.191494e-01	3.009344e-01	3.140091e-01	2.361144e-01	3.456890e-01	2.655364e-01	2.942802e-01	3.388771e-01	4.605607e-01	3.044596e-01	3.425576e-01	3.567923e-01	3.577154e-01	2.912679e-01	4.300020e-01	3.263577e-01	2.807771e-01	3.043345e-01	2.978802e-01	3.267148e-01	2.885957e-01	4.801111e-01	4.399025e-01	3.511992e-01	3.508744e-01	3.498280e-01	3.040331e-01	3.359708e-01	3.043603e-01	3.318475e-01	3.389242e-01	3.596340e-01	3.545104e-01	2.762631e-01	2.613784e-01	3.405097e-01	3.068860e-01	2.959354e-01	2.656202e-01	3.709913e-01	1.692226e-01	2.204804e-01	2.989645e-01	3.901861e-01	3.369508e-01	3.613804e-01	2.818522e-01	2.509849e-01	3.105030e-01	3.609259e-01	2.912120e-01	2.903165e-01	2.752671e-01	2.954727e-01	2.962135e-01	3.085834e-01	3.356439e-01	3.055762e-01	4.127900e-01	3.296004e-01	3.604659e-01	3.843219e-01	4.834275e-02	1.226343e-01	3.077088e-01	3.844934e-01	1.356298e-01	4.367428e-02	1.860215e-01	2.505598e-01	1.811254e-01	1.411527e-01	1.739724e-01	1.257218e-01	1.338576e-01	
4.390805e-01	3.719689e-01	8.048027e-01	3.198925e-01	5.107606e-01	5.214652e-01	5.695311e-01	6.860473e-01	4.754570e-01	3.386318e-01	8.195819e-01	4.067596e-01	5.177421e-01	4.080539e-01	6.183407e-01	4.549031e-01	3.897809e-01	5.050627e-01	6.173946e-01	4.380976e-01	5.174556e-01	6.790320e-01	3.482587e-01	5.592021e-01	4.816295e-01	6.183186e-01	3.151820e-01	2.933891e-01	5.004989e-01	4.869933e-01	5.532415e-01	4.411659e-01	3.563397e-01	5.008137e-01	4.470827e-01	6.798723e-01	7.322159e-01	3.626901e-01	5.432203e-01	6.290499e-01	5.050251e-01	5.770582e-01	6.268681e-01	5.527122e-01	5.782422e-01	4.893243e-01	5.121610e-01	4.832585e-01	5.059061e-01	4.702725e-01	6.431811e-01	6.463447e-01	6.848648e-01	4.475741e-01	4.738975e-01	5.303661e-01	4.588008e-01	6.723363e-01	4.394381e-01	3.993126e-01	4.161938e-01	5.549334e-01	4.477234e-01	3.863647e-01	4.965484e-01	4.120998e-01	5.079515e-01	5.581258e-01	7.638506e-01	4.656677e-01	5.434664e-01	6.025819e-01	6.457386e-01	4.520380e-01	7.404944e-01	4.775413e-01	3.037120e-01	4.280958e-01	4.731401e-01	3.753840e-01	4.338665e-01	7.919796e-01	7.677427e-01	5.530643e-01	5.543081e-01	4.853965e-01	4.435540e-01	4.349423e-01	3.181216e-01	5.883062e-01	5.750652e-01	5.537394e-01	4.621423e-01	5.335000e-01	3.727873e-01	5.718429e-01	4.724442e-01	5.501747e-01	4.724689e-01	4.697326e-01	2.742706e-01	3.685367e-01	4.681193e-01	6.783601e-01	5.987209e-01	4.955501e-01	4.230841e-01	3.809991e-01	5.360081e-01	5.469346e-01	5.106233e-01	4.346439e-01	4.706307e-01	3.747512e-01	5.346343e-01	4.552085e-01	4.982241e-01	4.508393e-01	5.679240e-01	4.446972e-01	5.797240e-01	6.442523e-01	5.658515e-02	1.580600e-01	5.596372e-01	5.831160e-01	2.059644e-01	7.225676e-02	2.388903e-01	4.030604e-01	2.286721e-01	1.833742e-01	2.268139e-01	1.200322e-01	2.122946e-01	
2.470920e-01	2.454465e-01	3.198925e-01	3.916533e-01	2.805981e-01	3.010571e-01	3.225571e-01	3.679398e-01	2.812236e-01	1.931561e-01	4.174435e-01	2.271467e-01	2.669262e-01	2.300314e-01	3.194094e-01	2.539744e-01	2.411568e-01	2.728680e-01	3.415303e-01	2.429942e-01	2.848124e-01	3.842170e-01	1.989901e-01	2.584817e-01	2.687797e-01	2.817127e-01	2.254746e-01	1.914575e-01	2.677703e-01	2.715894e-01	2.844096e-01	2.454131e-01	2.135741e-01	2.909953e-01	2.140963e-01	3.416682e-01	4.055092e-01	2.150601e-01	2.887797e-01	3.109895e-01	2.628204e-01	2.848698e-01	3.214247e-01	3.056281e-01	3.023118e-01	2.910382e-01	2.924570e-01	2.902346e-01	2.644555e-01	2.484457e-01	2.939577e-01	3.003820e-01	3.754869e-01	2.600570e-01	2.620571e-01	2.609111e-01	2.403355e-01	3.362303e-01	2.311696e-01	2.481361e-01	2.350586e-01	2.661687e-01	2.454817e-01	1.997949e-01	2.619461e-01	2.154036e-01	2.474806e-01	2.726105e-01	4.118868e-01	2.436288e-01	2.735598e-01	2.887499e-01	3.183193e-01	2.437331e-01	3.685295e-01	2.686605e-01	2.074342e-01	2.531947e-01	2.539119e-01	2.379787e-01	2.653011e-01	4.219060e-01	3.884643e-01	2.926847e-01	3.151231e-01	2.706722e-01	2.360428e-01	2.520428e-01	2.147560e-01	3.032067e-01	3.146810e-01	3.257962e-01	2.676549e-01	2.514252e-01	2.279837e-01	3.254050e-01	2.762855e-01	2.543449e-01	2.301947e-01	2.791899e-01	1.636192e-01	2.068780e-01	2.530067e-01	3.270605e-01	2.858886e-01	2.717334e-01	2.136356e-01	2.180179e-01	2.408600e-01	2.789969e-01	2.775767e-01	2.640875e-01	2.667603e-01	2.380647e-01	2.453199e-01	2.408717e-01	2.808171e-01	2.717651e-01	3.285705e-01	2.528650e-01	3.036079e-01	3.392779e-01	6.205015e-02	1.113184e-01	2.722175e-01	3.324558e-01	1.145356e-01	5.215040e-02	1.382564e-01	2.105415e-01	1.492279e-01	1.302564e-01	1.432201e-01	9.210759e-02	1.166395e-01	
3.910919e-01	3.083895e-01	5.107606e-01	2.805981e-01	6.584905e-01	5.052174e-01	5.496041e-01	6.132672e-01	4.087362e-01	3.095733e-01	7.192057e-01	3.552882e-01	4.159202e-01	3.608475e-01	5.132569e-01	3.818505e-01	3.188287e-01	4.422524e-01	5.442148e-01	3.608684e-01	4.765038e-01	6.228858e-01	2.811899e-01	4.446837e-01	4.069094e-01	4.709963e-01	2.842214e-01	2.603130e-01	4.795329e-01	4.196977e-01	4.553002e-01	3.623218e-01	3.053271e-01	4.107820e-01	3.568154e-01	5.902021e-01	6.432150e-01	3.011130e-01	4.484109e-01	4.908428e-01	4.116472e-01	4.616457e-01	5.368364e-01	5.164861e-01	5.170079e-01	4.809257e-01	4.932310e-01	4.820565e-01	4.149480e-01	4.060054e-01	5.168253e-01	5.206609e-01	6.269889e-01	4.052556e-01	3.964876e-01	4.619852e-01	3.627306e-01	5.835251e-01	3.559131e-01	3.676719e-01	3.390430e-01	4.827031e-01	3.920978e-01	3.365779e-01	3.932986e-01	3.776632e-01	4.060753e-01	4.556148e-01	6.612035e-01	3.930195e-01	4.276488e-01	4.690880e-01	5.548190e-01	3.806156e-01	6.267501e-01	4.059541e-01	2.764594e-01	3.980303e-01	4.386396e-01	3.413900e-01	3.837954e-01	6.835968e-01	6.882536e-01	4.515074e-01	5.548041e-01	4.208162e-01	3.703198e-01	3.635111e-01	2.866072e-01	5.504932e-01	5.417791e-01	5.328151e-01	3.892354e-01	4.154247e-01	3.553183e-01	5.662273e-01	4.305394e-01	4.413292e-01	3.862633e-01	3.732371e-01	2.351874e-01	3.290209e-01	4.101411e-01	5.427768e-01	5.001939e-01	4.085779e-01	3.381970e-01	3.530314e-01	4.291032e-01	4.472137e-01	4.890990e-01	4.135660e-01	4.583770e-01	3.223964e-01	4.282283e-01	3.878851e-01	4.253345e-01	4.284231e-01	4.827236e-01	3.654725e-01	4.848854e-01	5.541772e-01	8.102524e-02	1.371200e-01	4.825028e-01	5.674122e-01	1.809871e-01	9.961484e-02	2.066969e-01	3.376530e-01	2.016769e-01	1.754553e-01	2.061449e-01	1.197478e-01	1.986824e-01	
3.878018e-01	3.247740e-01	5.214652e-01	3.010571e-01	5.052174e-01	7.072927e-01	5.828071e-01	6.599045e-01	3.986126e-01	2.909203e-01	7.747956e-01	3.475014e-01	4.192554e-01	3.472185e-01	5.320232e-01	3.605955e-01	3.064482e-01	4.213854e-01	5.877797e-01	3.726925e-01	4.599233e-01	6.563758e-01	2.846211e-01	4.560091e-01	3.944079e-01	4.852194e-01	2.781064e-01	2.570209e-01	4.526658e-01	3.923280e-01	4.629535e-01	3.589623e-01	2.866196e-01	4.020745e-01	3.722656e-01	6.175737e-01	6.870734e-01	3.057578e-01	4.445431e-01	5.015932e-01	4.054313e-01	4.953179e-01	5.663902e-01	5.053951e-01	4.908588e-01	4.938442e-01	5.116646e-01	5.097201e-01	4.075779e-01	3.846152e-01	5.402760e-01	5.462903e-01	6.772185e-01	4.008872e-01	3.816262e-01	4.249356e-01	3.617481e-01	6.297767e-01	3.444674e-01	3.576422e-01	3.404091e-01	5.008607e-01	3.471789e-01	3.194228e-01	3.726742e-01	3.643094e-01	3.997237e-01	4.669048e-01	7.060798e-01	3.875577e-01	4.221828e-01	4.764261e-01	5.975478e-01	3.883484e-01	6.441361e-01	3.866245e-01	2.764805e-01	3.714589e-01	4.156936e-01	3.367184e-01	3.736124e-01	7.384182e-01	7.239772e-01	4.505890e-01	5.858650e-01	4.034189e-01	3.409102e-01	3.573152e-01	2.885832e-01	5.767697e-01	5.725173e-01	5.537432e-01	3.785870e-01	4.429104e-01	3.297332e-01	5.829639e-01	4.215587e-01	4.689130e-01	4.015331e-01	3.765817e-01	2.253846e-01	3.220085e-01	3.936327e-01	5.664943e-01	5.198755e-01	3.939040e-01	3.208617e-01	3.407046e-01	4.311260e-01	4.316053e-01	5.076317e-01	4.132193e-01	4.967547e-01	3.247204e-01	4.305984e-01	3.681688e-01	4.167380e-01	4.267690e-01	4.910470e-01	3.438426e-01	4.681039e-01	5.897140e-01	8.247479e-02	1.159795e-01	5.073857e-01	5.791323e-01	1.766454e-01	9.985569e-02	1.879500e-01	3.421828e-01	2.077110e-01	1.843935e-01	2.074962e-01	1.033555e-01	2.008440e-01	
4.412435e-01	3.508504e-01	5.695311e-01	3.225571e-01	5.496041e-01	5.828071e-01	8.324801e-01	7.157044e-01	4.359751e-01	3.328939e-01	8.606600e-01	3.993752e-01	4.759178e-01	3.957547e-01	5.938586e-01	4.171512e-01	3.517431e-01	4.879115e-01	6.516710e-01	4.051505e-01	5.172938e-01	7.323837e-01	3.198555e-01	5.200848e-01	4.530951e-01	5.606625e-01	2.991117e-01	2.751604e-01	5.125369e-01	4.659290e-01	5.134611e-01	4.024353e-01	3.329176e-01	4.510378e-01	4.145392e-01	6.893605e-01	7.622075e-01	3.419085e-01	4.963116e-01	5.883157e-01	4.693663e-01	5.645123e-01	6.296851e-01	5.854061e-01	5.578906e-01	5.560405e-01	5.674524e-01	5.437511e-01	4.510999e-01	4.414805e-01	6.071918e-01	6.130859e-01	7.607202e-01	4.559183e-01	4.489360e-01	4.974202e-01	4.082615e-01	6.837123e-01	3.910730e-01	4.171713e-01	3.762684e-01	5.590331e-01	4.391216e-01	3.718102e-01	4.215648e-01	4.164256e-01	4.515574e-01	5.193309e-01	7.844983e-01	4.417478e-01	4.615844e-01	5.418637e-01	6.652563e-01	4.419361e-01	7.222602e-01	4.424251e-01	3.011148e-01	4.291395e-01	4.715075e-01	3.809030e-01	4.155537e-01	8.246622e-01	8.038453e-01	5.046583e-01	6.288120e-01	4.462685e-01	4.059090e-01	3.925030e-01	3.133947e-01	6.317840e-01	6.313387e-01	6.195874e-01	4.200803e-01	4.983832e-01	3.816792e-01	6.456496e-01	4.684491e-01	5.225318e-01	4.364149e-01	4.165982e-01	2.600989e-01	3.589304e-01	4.505506e-01	6.387986e-01	5.703613e-01	4.433366e-01	3.672129e-01	3.793428e-01	4.778552e-01	4.875446e-01	5.781719e-01	4.584417e-01	5.405172e-01	3.660084e-01	5.036357e-01	4.103723e-01	4.567917e-01	4.536452e-01	5.339503e-01	3.800299e-01	5.132026e-01	6.477096e-01	8.272439e-02	1.283441e-01	5.507882e-01	6.382735e-01	1.967726e-01	9.547639e-02	2.101113e-01	3.702494e-01	2.258607e-01	1.951053e-01	2.287289e-01	1.186158e-01	2.068288e-01	
5.434476e-01	4.270753e-01	6.860473e-01	3.679398e-01	6.132672e-01	6.599045e-01	7.157044e-01	1.090282e+00	4.714368e-01	3.692311e-01	1.062440e+00	4.179098e-01	5.291223e-01	3.889896e-01	6.911662e-01	4.864929e-01	4.455504e-01	4.888031e-01	7.961313e-01	4.834623e-01	5.379477e-01	8.927904e-01	3.876578e-01	6.174644e-01	5.484072e-01	6.793995e-01	3.578876e-01	3.331814e-01	5.258330e-01	4.904571e-01	6.161511e-01	4.674317e-01	3.968957e-01	5.045550e-01	4.539643e-01	8.244276e-01	9.197031e-01	4.054167e-01	5.928045e-01	6.964964e-01	5.355904e-01	6.748618e-01	7.585464e-01	6.096829e-01	5.784356e-01	5.996025e-01	6.197094e-01	5.889241e-01	5.206086e-01	4.612449e-01	7.503227e-01	7.480402e-01	9.159485e-01	4.849142e-01	4.734260e-01	5.185529e-01	4.707023e-01	8.681890e-01	4.518715e-01	4.476470e-01	4.406015e-01	6.597449e-01	4.313357e-01	3.700692e-01	4.787083e-01	3.996755e-01	5.222272e-01	5.957840e-01	9.699112e-01	4.705427e-01	5.336103e-01	6.742840e-01	7.904653e-01	5.213101e-01	8.594134e-01	4.377723e-01	3.763450e-01	4.090171e-01	4.934257e-01	4.549256e-01	4.443227e-01	1.016188e+00	1.001987e+00	5.692256e-01	6.834956e-01	4.967329e-01	4.424084e-01	4.704248e-01	3.917742e-01	7.186978e-01	6.889737e-01	6.799333e-01	5.297413e-01	5.905642e-01	3.763001e-01	6.869228e-01	4.830269e-01	6.692825e-01	5.448418e-01	4.946424e-01	2.943261e-01	3.863254e-01	4.573893e-01	7.762589e-01	6.930928e-01	4.924563e-01	4.084879e-01	3.884483e-01	5.787450e-01	5.371772e-01	6.265737e-01	4.786857e-01	5.970852e-01	4.316798e-01	6.105771e-01	4.492098e-01	5.012287e-01	4.806428e-01	6.175902e-01	4.377532e-01	5.765817e-01	8.227898e-01	9.230654e-02	2.010233e-01	6.457302e-01	7.251134e-01	2.636063e-01	1.112263e-01	2.785905e-01	4.844696e-01	2.801211e-01	2.412254e-01	2.814441e-01	1.549679e-01	2.612928e-01	
3.382943e-01	3.451586e-01	4.754570e-01	2.812236e-01	4.087362e-01	3.986126e-01	4.359751e-01	4.714368e-01	7.391421e-01	3.083332e-01	5.412333e-01	4.414843e-01	5.071233e-01	4.666738e-01	4.988316e-01	4.643901e-01	3.424516e-01	5.440332e-01	4.559957e-01	3.707571e-01	5.496886e-01	5.191916e-01	2.857541e-01	4.649039e-01	4.693432e-01	4.730617e-01	2.987531e-01	2.451759e-01	5.276414e-01	5.137292e-01	4.672514e-01	4.375007e-01	3.123152e-01	5.326420e-01	4.227698e-01	5.245109e-01	5.405161e-01	3.186516e-01	4.903378e-01	5.115739e-01	4.945713e-01	4.129525e-01	4.783049e-01	5.263640e-01	6.133487e-01	4.305390e-01	4.348162e-01	4.265924e-01	5.093243e-01	4.900657e-01	4.727745e-01	4.758541e-01	4.681481e-01	4.581804e-01	4.946426e-01	5.607507e-01	4.681940e-01	4.821882e-01	4.095677e-01	4.475940e-01	4.258190e-01	3.932649e-01	5.055025e-01	4.147402e-01	5.239970e-01	4.499319e-01	4.669729e-01	4.944739e-01	5.427610e-01	4.629442e-01	5.589137e-01	4.827724e-01	4.761346e-01	3.649098e-01	5.916880e-01	5.273028e-01	2.866793e-01	4.856463e-01	5.099565e-01	3.370009e-01	4.740885e-01	5.411177e-01	5.091182e-01	5.588323e-01	4.906857e-01	5.309327e-01	4.736267e-01	4.423455e-01	2.951093e-01	4.494034e-01	4.683416e-01	4.229053e-01	4.358089e-01	3.842863e-01	4.276110e-01	4.570592e-01	5.259373e-01	3.577447e-01	3.765943e-01	4.515035e-01	2.375998e-01	3.714160e-01	4.861176e-01	5.360471e-01	4.569755e-01	5.483057e-01	4.371445e-01	4.343216e-01	4.597938e-01	5.495922e-01	3.813891e-01	4.594812e-01	3.783638e-01	3.533152e-01	4.184035e-01	4.764203e-01	5.186638e-01	4.776934e-01	5.845702e-01	4.491483e-01	5.777673e-01	4.340427e-01	6.455374e-02	1.554960e-01	4.378862e-01	4.845858e-01	1.695801e-01	8.374276e-02	2.322441e-01	3.071510e-01	2.187303e-01	1.647628e-01	1.949095e-01	1.400885e-01	2.081116e-01	
2.622791e-01	2.568000e-01	3.386318e-01	1.931561e-01	3.095733e-01	2.909203e-01	3.328939e-01	3.692311e-01	3.083332e-01	4.040609e-01	4.413921e-01	2.630675e-01	3.077678e-01	2.543408e-01	3.413631e-01	3.046183e-01	2.524716e-01	3.246066e-01	3.467275e-01	2.561892e-01	3.378031e-01	4.046408e-01	2.068058e-01	3.053512e-01	3.150177e-01	3.351156e-01	2.374442e-01	1.985048e-01	3.236907e-01	3.070589e-01	3.178967e-01	2.711987e-01	2.327952e-01	3.167009e-01	2.524525e-01	3.827253e-01	4.136493e-01	2.280528e-01	3.311734e-01	3.465797e-01	3.087773e-01	3.132235e-01	3.396811e-01	3.350669e-01	3.599392e-01	2.992683e-01	2.991045e-01	2.870197e-01	3.065272e-01	2.982048e-01	3.372092e-01	3.467031e-01	3.819038e-01	2.851628e-01	2.914966e-01	3.326050e-01	2.727648e-01	3.533918e-01	2.706597e-01	2.765591e-01	2.709570e-01	3.017122e-01	2.987540e-01	2.480006e-01	3.057016e-01	2.599473e-01	3.026123e-01	3.158363e-01	4.251360e-01	2.955515e-01	3.131382e-01	3.372854e-01	3.334967e-01	2.736211e-01	4.139543e-01	3.132368e-01	2.166703e-01	2.920651e-01	3.066909e-01	2.591551e-01	2.797987e-01	4.335098e-01	4.162278e-01	3.322779e-01	3.339200e-01	3.175952e-01	2.843272e-01	2.700330e-01	2.294370e-01	3.203510e-01	3.335829e-01	3.357429e-01	2.835478e-01	2.640807e-01	2.486458e-01	3.222290e-01	3.053725e-01	2.812537e-01	2.616874e-01	3.012928e-01	1.666549e-01	2.269761e-01	2.903361e-01	3.601383e-01	3.139443e-01	3.225254e-01	2.497801e-01	2.607766e-01	2.982829e-01	3.410795e-01	2.937391e-01	2.769878e-01	2.726549e-01	2.405617e-01	2.799588e-01	2.789450e-01	3.045447e-01	2.913504e-01	3.556991e-01	2.741849e-01	3.439914e-01	3.461197e-01	3.987902e-02	9.142436e-02	3.102520e-01	3.570507e-01	1.101625e-01	5.233915e-02	1.602988e-01	2.242118e-01	1.419570e-01	1.182798e-01	1.458930e-01	1.038198e-01	1.343679e-01	
